,Acronym,RosterID,Completions,Attempts,PassingYards,PassingTDs,Interceptions,QBRate,QBR,RushingAttempts,RushingYards,RushingTDs,RushingYPG,RushingAPG,PassTargets,Receptions,ReceivingYards,ReceivingTDs,CatchPercentage,Touches,YardsFromScrimmage,Fumbles
634,sdg,sdg27JoshuaKelley,,,,,,,,33,102,0,10.2,3.3,6.0,5.0,38.0,0.0,83.3,38.0,1,1
635,sdg,sdg63CoreyLinsley,,,,,,,,,,,,,,,,,,,,
636,sdg,sdg01TyLong,0,1,0,0,0,39.6,,,,,,,,,,,,,,
637,sdg,sdg36TreyMarshall,,,,,,,,,,,,,,,,,,,,
638,sdg,sdg88Tre'McKitty,,,,,,,,0,0,0,0.0,0.0,8.0,6.0,45.0,0.0,75.0,6.0,0,0
639,sdg,sdg91ForrestMerrill,,,,,,,,,,,,,,,,,,,,
640,sdg,sdg11JasonMoore,,,,,,,,0,0,0,0.0,0.0,4.0,3.0,56.0,0.0,75.0,3.0,0,0
641,sdg,sdg09KennethMurray,,,,,,,,,,,,,,,,,,,,
642,sdg,sdg40GabeNabers,,,,,,,,3,8,0,0.8,0.3,3.0,3.0,17.0,0.0,100.0,6.0,0,0
643,sdg,sdg31NickNiemann,,,,,,,,,,,,,,,,,,,,
644,sdg,sdg74StormNorton,,,,,,,,,,,,,,,,,,,,
645,sdg,sdg42UchennaNwosu,,,,,,,,,,,,,,,,,,,,
646,sdg,sdg57AmenOgbongbemiga,,,,,,,,,,,,,,,,,,,,
647,sdg,sdg54MattOverton,,,,,,,,,,,,,,,,,,,,
648,sdg,sdg05JoshPalmer,,,,,,,,1,6,0,0.4,0.1,49.0,33.0,353.0,4.0,67.3,34.0,0,0
649,sdg,sdg89DonaldParham,,,,,,,,0,0,0,0.0,0.0,27.0,20.0,190.0,3.0,74.1,20.0,0,0
650,sdg,sdg79TreyPipkins,,,,,,,,,,,,,,,,,,,,
651,sdg,sdg61ScottQuessenberry,,,,,,,,,,,,,,,,,,,,
652,sdg,sdg07AndreRoberts,,,,,,,,3,19,0,1.9,0.3,,,,,,3.0,1,1
653,sdg,sdg35LarryRountree,,,,,,,,36,87,1,7.3,3.0,2.0,1.0,-1.0,0.0,50.0,37.0,0,0
654,sdg,sdg94ChrisRumph,,,,,,,,,,,,,,,,,,,,
655,sdg,sdg26AsanteSamuel,,,,,,,,,,,,,,,,,,,,
656,sdg,sdg72MichaelSchofield,,,,,,,,,,,,,,,,,,,,
657,sdg,sdg70RashawnSlater,,,,,,,,,,,,,,,,,,,,
658,sdg,sdg23RyanSmith,,,,,,,,,,,,,,,,,,,,
659,sdg,sdg38KiondreThomas,,,,,,,,,,,,,,,,,,,,
660,sdg,sdg99JerryTillery,,,,,,,,,,,,,,,,,,,,
661,sdg,sdg49DrueTranquill,,,,,,,,,,,,,,,,,,,,
662,sdg,sdg16TristanVizcaino,,,,,,,,,,,,,,,,,,,,
663,sdg,sdg29MarkWebb,,,,,,,,,,,,,,,,,,,,
664,sdg,sdg44KyzirWhite,,,,,,,,,,,,,,,,,,,,
665,sdg,sdg81MikeWilliams,,,,,,,,0,0,0,0.0,0.0,129.0,76.0,1146.0,9.0,58.9,76.0,0,0
666,kan,kan73NickAllegretti,,,,,,,,,,,,,,,,,,,,
667,kan,kan39ZayneAnderson,,,,,,,,,,,,,,,,,,,,
668,kan,kan30DeandreBaker,,,,,,,,,,,,,,,,,,,,
669,kan,kan81BlakeBell,,,,,,,,4,10,0,0.6,0.3,13.0,9.0,87.0,0.0,69.2,13.0,0,0
670,kan,kan66AustinBlythe,,,,,,,,,,,,,,,,,,,,
671,kan,kan54NickBolton,,,,,,,,,,,,,,,,,,,,
672,kan,kan02DicaprioBootle,,,,,,,,,,,,,,,,,,,,
673,kan,kan79CortezBroughton,,,,,,,,,,,,,,,,,,,,
674,kan,kan57OrlandoBrown,,,,,,,,,,,,,,,,,,,,
675,kan,kan45MichaelBurton,,,,,,,,8,26,1,1.6,0.5,3.0,3.0,31.0,0.0,100.0,11.0,0,0
676,kan,kan07HarrisonButker,,,,,,,,,,,,,,,,,,,,
677,kan,kan55FrankClark,,,,,,,,,,,,,,,,,,,,
678,kan,kan51MichaelDanna,,,,,,,,,,,,,,,,,,,,
679,kan,kan60AustinEdwards,,,,,,,,,,,,,,,,,,,,
680,kan,kan25ClydeEdwards-Helaire,,,,,,,,119,517,4,51.7,11.9,23.0,19.0,129.0,2.0,82.6,138.0,2,2
681,kan,kan27RashadFenton,,,,,,,,,,,,,,,,,,,,
682,kan,kan88JoeFortson,,,,,,,,0,0,0,0.0,0.0,5.0,5.0,47.0,2.0,100.0,5.0,0,0
683,kan,kan82DauriceFountain,,,,,,,,,,,,,,,,,,,,
684,kan,kan50WillieGay,,,,,,,,,,,,,,,,,,,,
685,kan,kan19JoshGordon,,,,,,,,0,0,0,0.0,0.0,14.0,5.0,32.0,1.0,35.7,5.0,0,0
686,kan,kan40DerrickGore,,,,,,,,51,256,2,23.3,4.6,9.0,8.0,105.0,0.0,88.9,59.0,0,0
687,kan,kan83NoahGray,,,,,,,,0,0,0,0.0,0.0,10.0,7.0,36.0,1.0,70.0,7.0,0,0
688,kan,kan48NakiaGriffin-Stewart,,,,,,,,,,,,,,,,,,,,
689,kan,kan17MecoleHardman,,,,,,,,8,46,0,2.7,0.5,83.0,59.0,693.0,2.0,71.1,67.0,3,3
690,kan,kan47DariusHarris,,,,,,,,,,,,,,,,,,,,
691,kan,kan96DemoneHarris,,,,,,,,,,,,,,,,,,,,
692,kan,kan04ChadHenne,11,16,82,0,0,80.7,69.2,8,0,0,0.0,2.0,,,,,,8.0,2,2
693,kan,kan10TyreekHill,,,,,,,,9,96,0,5.6,0.5,159.0,111.0,1239.0,9.0,69.8,120.0,2,2
694,kan,kan53AnthonyHitchens,,,,,,,,,,,,,,,,,,,,
695,kan,kan21MikeHughes,,,,,,,,,,,,,,,,,,,,
696,kan,kan52CreedHumphrey,,,,,,,,,,,,,,,,,,,,
697,kan,kan24MelvinIngram,,,,,,,,,,,,,,,,,,,,
698,kan,kan20JoshJackson,,,,,,,,,,,,,,,,,,,,
699,kan,kan95ChrisJones,,,,,,,,,,,,,,,,,,,,
700,kan,kan59JoshuaKaindoh,,,,,,,,,,,,,,,,,,,,
701,kan,kan87TravisKelce,,,,,,,,2,3,1,0.2,0.1,134.0,92.0,1125.0,9.0,68.7,94.0,1,1
702,kan,kan85MarcusKemp,,,,,,,,0,0,0,0.0,0.0,5.0,2.0,24.0,0.0,40.0,2.0,0,0
703,kan,kan26ChrisLammons,,,,,,,,,,,,,,,,,,,,
704,kan,kan15PatrickMahomes,436,658,4839,37,13,98.5,62.2,66,381,2,22.4,3.9,,,,,,66.0,9,9
705,kan,kan32TyrannMathieu,,,,,,,,,,,,,,,,,,,,
706,kan,kan01JerickMcKinnon,,,,,,,,12,62,0,4.8,0.9,20.0,13.0,107.0,1.0,65.0,25.0,0,0
707,kan,kan67LucasNiang,,,,,,,,,,,,,,,,,,,,
708,kan,kan56BenNiemann,,,,,,,,,,,,,,,,,,,,
709,kan,kan91DerrickNnadi,,,,,,,,,,,,,,,,,,,,
710,kan,kan44DorianO'Daniel,,,,,,,,,,,,,,,,,,,,
711,kan,kan97AlexOkafor,,,,,,,,,,,,,,,,,,,,
712,kan,kan13ByronPringle,,,,,,,,0,0,0,0.0,0.0,60.0,42.0,568.0,5.0,70.0,42.0,2,2
713,kan,kan90JarranReed,,,,,,,,,,,,,,,,,,,,
714,kan,kan75MikeRemmers,,,,,,,,,,,,,,,,,,,,
715,kan,kan11DemarcusRobinson,,,,,,,,0,0,0,0.0,0.0,41.0,25.0,264.0,3.0,61.0,25.0,0,0
716,kan,kan99KhalenSaunders,,,,,,,,,,,,,,,,,,,,
717,kan,kan65TreySmith,,,,,,,,,,,,,,,,,,,,
718,kan,kan38L'JariusSneed,,,,,,,,,,,,,,,,,,,,
719,kan,kan49DanielSorensen,,,,,,,,,,,,,,,,,,,,
720,kan,kan22JuanThornhill,,,,,,,,,,,,,,,,,,,,
721,kan,kan62JoeThuney,,,,,,,,,,,,,,,,,,,,
722,kan,kan05JohnnyTownsend,1,1,16,0,0,118.7,,,,,,,,,,,,,,
723,kan,kan05TommyTownsend,1,1,16,0,0,118.7,,,,,,,,,,,,,,
724,kan,kan70PrinceTega,,,,,,,,,,,,,,,,,,,,
725,kan,kan35CharvariusWard,,,,,,,,,,,,,,,,,,,,
726,kan,kan23ArmaniWatts,,,,,,,,,,,,,,,,,,,,
727,kan,kan98TershawnWharton,,,,,,,,,,,,,,,,,,,,
728,kan,kan31DarrelWilliams,,,,,,,,144,558,6,32.8,8.5,57.0,47.0,452.0,2.0,82.5,191.0,0,0
729,kan,kan41JamesWinchester,,,,,,,,,,,,,,,,,,,,
730,kan,kan77AndrewWylie,,,,,,,,,,,,,,,,,,,,
731,clt,clt49MatthewAdams,,,,,,,,,,,,,,,,,,,,
732,clt,clt41JahleelAddae,,,,,,,,,,,,,,,,,,,,
733,clt,clt81MoAlie-Cox,,,,,,,,0,0,0,0.0,0.0,45.0,24.0,316.0,4.0,53.3,24.0,1,1
734,clt,clt06MichaelBadgley,,,,,,,,,,,,,,,,,,,,
735,clt,clt52BenBanogu,,,,,,,,,,,,,,,,,,,,
736,clt,clt32JulianBlackmon,,,,,,,,,,,,,,,,,,,,
737,clt,clt03RodrigoBlankenship,,,,,,,,,,,,,,,,,,,,
738,clt,clt99DeForestBuckner,,,,,,,,,,,,,,,,,,,,
739,clt,clt36IbraheimCampbell,,,,,,,,,,,,,,,,,,,,
740,clt,clt01ParrisCampbell,,,,,,,,0,0,0,0.0,0.0,20.0,10.0,162.0,1.0,50.0,10.0,0,0
741,clt,clt38T.J.Carrie,,,,,,,,,,,,,,,,,,,,
742,clt,clt47AnthonyChesley,,,,,,,,,,,,,,,,,,,,
743,clt,clt92KameronCline,,,,,,,,,,,,,,,,,,,,
744,clt,clt15KekeCoutee,,,,,,,,0,0,0,0.0,0.0,1.0,1.0,5.0,0.0,100.0,1.0,0,0
745,clt,clt73Julie'nDavenport,,,,,,,,,,,,,,,,,,,,
746,clt,clt74KhalilDavis,,,,,,,,,,,,,,,,,,,,
747,clt,clt29SeanDavis,,,,,,,,,,,,,,,,,,,,
748,clt,clt84JackDoyle,,,,,,,,0,0,0,0.0,0.0,43.0,29.0,302.0,3.0,67.4,29.0,0,0
749,clt,clt16AshtonDulin,,,,,,,,3,32,0,1.9,0.2,22.0,13.0,173.0,2.0,59.1,16.0,0,0
750,clt,clt09JacobEason,2,5,25,0,1,16.7,0.1,,,,,,,,,,,,,
751,clt,clt04SamEhlinger,,,,,,,,3,9,0,3.0,1.0,,,,,,3.0,0,0
752,clt,clt79EricFisher,,,,,,,,,,,,,,,,,,,,
753,clt,clt44ZaireFranklin,,,,,,,,,,,,,,,,,,,,
754,clt,clt75WillFries,,,,,,,,,,,,,,,,,,,,
755,clt,clt59JordanGlasgow,,,,,,,,,,,,,,,,,,,,
756,clt,clt64MarkGlowinski,,,,,,,,,,,,,,,,,,,,
757,clt,clt83KylenGranson,,,,,,,,0,0,0,0.0,0.0,15.0,11.0,106.0,0.0,73.3,11.0,0,0
758,clt,clt12De'MichaelHarris,,,,,,,,,,,,,,,,,,,,
759,clt,clt13T.Y.Hilton,,,,,,,,0,0,0,0.0,0.0,37.0,23.0,331.0,3.0,62.2,23.0,0,0
760,clt,clt21NyheimHines,,,,,,,,56,276,2,16.2,3.3,57.0,40.0,310.0,1.0,70.2,96.0,3,3
761,clt,clt35DeonJackson,,,,,,,,13,31,1,3.4,1.4,,,,,,13.0,0,0
762,clt,clt43MalikJefferson,,,,,,,,,,,,,,,,,,,,
763,clt,clt36JoshJones,,,,,,,,,,,,,,,,,,,,
764,clt,clt78RyanKelly,,,,,,,,,,,,,,,,,,,,
765,clt,clt33ThakariusKeyes,,,,,,,,,,,,,,,,,,,,
766,clt,clt53DariusLeonard,,,,,,,,,,,,,,,,,,,,
767,clt,clt94TyquanLewis,,,,,,,,,,,,,,,,,,,,
768,clt,clt29JordanLucas,,,,,,,,,,,,,,,,,,,,
769,clt,clt25MarlonMack,,,,,,,,28,101,0,16.8,4.7,5.0,2.0,8.0,0.0,40.0,30.0,0,0
770,clt,clt23KennyMoore,,,,,,,,,,,,,,,,,,,,
771,clt,clt55SkaiMoore,,,,,,,,,,,,,,,,,,,,
772,clt,clt97Al-QuadinMuhammad,,,,,,,,,,,,,,,,,,,,
773,clt,clt48KyleNelson,,,,,,,,,,,,,,,,,,,,
774,clt,clt56QuentonNelson,,,,,,,,,,,,,,,,,,,,
775,clt,clt54DayoOdeyingbo,,,,,,,,,,,,,,,,,,,,
776,clt,clt30GeorgeOdum,,,,,,,,,,,,,,,,,,,,
777,clt,clt58BobbyOkereke,,,,,,,,,,,,,,,,,,,,
778,clt,clt14ZachPascal,,,,,,,,2,21,0,1.3,0.1,69.0,38.0,384.0,3.0,55.1,40.0,1,1
779,clt,clt10DezmonPatmon,,,,,,,,0,0,0,0.0,0.0,4.0,2.0,21.0,1.0,50.0,2.0,0,0
780,clt,clt51KwityPaye,,,,,,,,,,,,,,,,,,,,
781,clt,clt63DannyPinter,,,,,,,,0,0,0,0.0,0.0,1.0,1.0,2.0,1.0,100.0,1.0,0,0
782,clt,clt11MichaelPittman,,,,,,,,5,44,0,2.6,0.3,129.0,88.0,1082.0,6.0,68.2,93.0,1,1
783,clt,clt69MattPryor,,,,,,,,,,,,,,,,,,,,
784,clt,clt29WillRedmond,,,,,,,,,,,,,,,,,,,,
785,clt,clt62ChrisReed,,,,,,,,,,,,,,,,,,,,
786,clt,clt46LukeRhodes,,,,,,,,,,,,,,,,,,,,
787,clt,clt27XavierRhodes,,,,,,,,,,,,,,,,,,,,
788,clt,clt91IsaacRochell,,,,,,,,,,,,,,,,,,,,
789,clt,clt34IsaiahRodgers,,,,,,,,,,,,,,,,,,,,
790,clt,clt08RigobertoSanchez,,,,,,,,,,,,,,,,,,,,
791,clt,clt42AndrewSendejo,,,,,,,,,,,,,,,,,,,,
792,clt,clt72BradenSmith,,,,,,,,,,,,,,,,,,,,
793,clt,clt45E.J.Speed,,,,,,,,,,,,,,,,,,,,
794,clt,clt95TaylorStallworth,,,,,,,,,,,,,,,,,,,,
795,clt,clt90GroverStewart,,,,,,,,,,,,,,,,,,,,
796,clt,clt17MikeStrachan,,,,,,,,0,0,0,0.0,0.0,3.0,2.0,26.0,0.0,66.7,2.0,0,0
797,clt,clt28JonathanTaylor,,,,,,,,332,1811,18,106.5,19.5,51.0,40.0,360.0,2.0,78.4,372.0,4,4
798,clt,clt57KemokoTuray,,,,,,,,,,,,,,,,,,,,
799,clt,clt02CarsonWentz,322,516,3563,27,7,94.6,54.7,57,215,1,12.6,3.4,,,,,,57.0,8,8
800,clt,clt20JordanWilkins,,,,,,,,,,,,,,,,,,,,
801,clt,clt66ChrisWilliams,,,,,,,,,,,,,,,,,,,,
802,clt,clt37KhariWillis,,,,,,,,,,,,,,,,,,,,
803,clt,clt96AntwaunWoods,,,,,,,,,,,,,,,,,,,,
804,clt,clt26RockYa-Sin,,,,,,,,,,,,,,,,,,,,
805,dal,dal56BradleeAnae,,,,,,,,,,,,,,,,,,,,
806,dal,dal05BryanAnger,,,,,,,,,,,,,,,,,,,,
807,dal,dal92DoranceArmstrong,,,,,,,,,,,,,,,,,,,,
808,dal,dal93TarellBasham,,,,,,,,,,,,,,,,,,,,
809,dal,dal53FrancisBernard,,,,,,,,,,,,,,,,,,,,
810,dal,dal63TylerBiadasz,,,,,,,,,,,,,,,,,,,,
811,dal,dal98QuintonBohanna,,,,,,,,,,,,,,,,,,,,
812,dal,dal30AnthonyBrown,,,,,,,,,,,,,,,,,,,,
813,dal,dal36KyronBrown,,,,,,,,,,,,,,,,,,,,
814,dal,dal85NoahBrown,,,,,,,,0,0,0,0.0,0.0,25.0,16.0,184.0,0.0,64.0,16.0,0,0
815,dal,dal49IanBunting,,,,,,,,,,,,,,,,,,,,
816,dal,dal33DeanteBurton,,,,,,,,,,,,,,,,,,,,
817,dal,dal31MauriceCanady,,,,,,,,,,,,,,,,,,,,
818,dal,dal32CoreyClement,,,,,,,,33,140,0,8.2,1.9,7.0,6.0,29.0,1.0,85.7,39.0,0,0
819,dal,dal71La'elCollins,,,,,,,,,,,,,,,,,,,,
820,dal,dal19AmariCooper,,,,,,,,0,0,0,0.0,0.0,104.0,68.0,865.0,8.0,65.4,68.0,1,1
821,dal,dal14JabrilCox,,,,,,,,,,,,,,,,,,,,
822,dal,dal39TylerCoyle,,,,,,,,,,,,,,,,,,,,
823,dal,dal27TrevonDiggs,,,,,,,,,,,,,,,,,,,,
824,dal,dal21EzekielElliott,1,1,4,0,0,83.3,9.9,237,1002,10,58.9,13.9,65.0,47.0,287.0,2.0,72.3,284.0,1,1
825,dal,dal58AustinFaoliu,,,,,,,,,,,,,,,,,,,,
826,dal,dal68MattFarniok,,,,,,,,,,,,,,,,,,,,
827,dal,dal81SimiFehoko,,,,,,,,,,,,,,,,,,,,
828,dal,dal96NevilleGallimore,,,,,,,,,,,,,,,,,,,,
829,dal,dal13MichaelGallup,,,,,,,,0,0,0,0.0,0.0,62.0,35.0,445.0,2.0,56.5,35.0,0,0
830,dal,dal57LukeGifford,,,,,,,,,,,,,,,,,,,,
831,dal,dal59ChaunceyGolston,,,,,,,,,,,,,,,,,,,,
832,dal,dal29C.J.Goodwin,,,,,,,,,,,,,,,,,,,,
833,dal,dal94RandyGregory,,,,,,,,,,,,,,,,,,,,
834,dal,dal03LirimHajrullahu,,,,,,,,,,,,,,,,,,,,
835,dal,dal99JustinHamilton,,,,,,,,,,,,,,,,,,,,
836,dal,dal37JaQuanHardy,,,,,,,,4,29,1,9.7,1.3,,,,,,4.0,0,0
837,dal,dal72TrystenHill,,,,,,,,,,,,,,,,,,,,
838,dal,dal28MalikHooker,,,,,,,,,,,,,,,,,,,,
839,dal,dal89BlakeJarwin,,,,,,,,0,0,0,0.0,0.0,17.0,11.0,96.0,2.0,64.7,11.0,0,0
840,dal,dal24KelvinJoseph,,,,,,,,,,,,,,,,,,,,
841,dal,dal43AzurKamara,,,,,,,,1,4,1,4.0,1.0,,,,,,1.0,0,0
842,dal,dal18DamontaeKazee,,,,,,,,,,,,,,,,,,,,
843,dal,dal27JayronKearse,,,,,,,,,,,,,,,,,,,,
844,dal,dal69BrandonKnight,,,,,,,,,,,,,,,,,,,,
845,dal,dal88CeeDeeLamb,,,,,,,,9,76,0,4.8,0.6,120.0,79.0,1102.0,6.0,65.8,88.0,0,0
846,dal,dal90DeMarcusLawrence,,,,,,,,,,,,,,,,,,,,
847,dal,dal26JourdanLewis,,,,,,,,,,,,,,,,,,,,
848,dal,dal70ZackMartin,,,,,,,,,,,,,,,,,,,,
849,dal,dal66ConnorMcGovern,,,,,,,,,,,,,,,,,,,,
850,dal,dal84SeanMcKeon,,,,,,,,0,0,0,0.0,0.0,6.0,4.0,27.0,1.0,66.7,4.0,0,0
851,dal,dal44JakeMcQuaide,,,,,,,,,,,,,,,,,,,,
852,dal,dal38IsraelMukuamu,,,,,,,,,,,,,,,,,,,,
853,dal,dal42KeanuNeal,,,,,,,,,,,,,,,,,,,,
854,dal,dal79TyNsekhe,,,,,,,,,,,,,,,,,,,,
855,dal,dal75OsaOdighizuwa,,,,,,,,,,,,,,,,,,,,
856,dal,dal11MicahParsons,,,,,,,,,,,,,,,,,,,,
857,dal,dal20TonyPollard,,,,,,,,130,719,2,47.9,8.7,46.0,39.0,337.0,0.0,84.8,169.0,2,2
858,dal,dal04DakPrescott,410,596,4449,37,10,104.2,54.6,48,146,1,9.1,3.0,,,,,,48.0,14,14
859,dal,dal46NickRalston,,,,,,,,,,,,,,,,,,,,
860,dal,dal10CooperRush,30,47,422,3,1,105.1,41.8,9,-8,0,-1.6,1.8,,,,,,9.0,1,1
861,dal,dal86DaltonSchultz,,,,,,,,0,0,0,0.0,0.0,104.0,78.0,808.0,8.0,75.0,78.0,0,0
862,dal,dal43ItoSmith,,,,,,,,1,4,1,4.0,1.0,,,,,,1.0,0,0
863,dal,dal09JaylonSmith,,,,,,,,,,,,,,,,,,,,
864,dal,dal77TyronSmith,,,,,,,,,,,,,,,,,,,,
865,dal,dal87JeremySprinkle,,,,,,,,0,0,0,0.0,0.0,3.0,3.0,31.0,0.0,100.0,3.0,0,0
866,dal,dal78TerenceSteele,,,,,,,,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,1.0,0,0
867,dal,dal23DarianThompson,,,,,,,,,,,,,,,,,,,,
868,dal,dal17MalikTurner,,,,,,,,0,0,0,0.0,0.0,16.0,12.0,149.0,3.0,75.0,12.0,0,0
869,dal,dal95BrentUrban,,,,,,,,,,,,,,,,,,,,
870,dal,dal55LeightonVander,,,,,,,,,,,,,,,,,,,,
871,dal,dal91CarlosWatkins,,,,,,,,,,,,,,,,,,,,
872,dal,dal52ConnorWilliams,,,,,,,,,,,,,,,,,,,,
873,dal,dal01CedrickWilson,3,3,88,0,0,118.7,99.9,2,11,0,0.7,0.1,61.0,45.0,602.0,6.0,73.8,47.0,3,3
874,dal,dal06DonovanWilson,,,,,,,,,,,,,,,,,,,,
875,dal,dal25NahshonWright,,,,,,,,,,,,,,,,,,,,
876,dal,dal02GregZuerlein,,,,,,,,,,,,,,,,,,,,
877,mia,mia26SalvonAhmed,,,,,,,,54,149,0,12.4,4.5,19.0,12.0,117.0,0.0,63.2,66.0,0,0
878,mia,mia55JeromeBaker,,,,,,,,,,,,,,,,,,,,
879,mia,mia47VinceBiegel,,,,,,,,,,,,,,,,,,,,
880,mia,mia14JacobyBrissett,141,225,1283,5,4,78.1,48.2,19,70,1,6.4,1.7,,,,,,19.0,6,6
881,mia,mia34MalcolmBrown,,,,,,,,33,125,1,17.9,4.7,5.0,3.0,10.0,0.0,60.0,36.0,0,0
882,mia,mia70AdamButler,,,,,,,,,,,,,,,,,,,,
883,mia,mia22ElijahCampbell,,,,,,,,,,,,,,,,,,,,
884,mia,mia82CethanCarter,,,,,,,,0,0,0,0.0,0.0,2.0,2.0,16.0,0.0,100.0,2.0,0,0
885,mia,mia27JustinColeman,,,,,,,,,,,,,,,,,,,,
886,mia,mia38JavarisDavis,,,,,,,,,,,,,,,,,,,,
887,mia,mia77JesseDavis,,,,,,,,,,,,,,,,,,,,
888,mia,mia98RaekwonDavis,,,,,,,,,,,,,,,,,,,,
889,mia,mia63MichaelDeiter,,,,,,,,,,,,,,,,,,,,
890,mia,mia49SamuelEguavoen,,,,,,,,,,,,,,,,,,,,
891,mia,mia74LiamEichenberg,,,,,,,,,,,,,,,,,,,,
892,mia,mia42ClaytonFejedelem,,,,,,,,1,0,0,0.0,0.1,,,,,,1.0,1,1
893,mia,mia44BlakeFerguson,,,,,,,,,,,,,,,,,,,,
894,mia,mia87IsaiahFord,,,,,,,,0,0,0,0.0,0.0,17.0,12.0,161.0,2.0,70.6,12.0,0,0
895,mia,mia03WillFuller,,,,,,,,0,0,0,0.0,0.0,8.0,4.0,26.0,0.0,50.0,4.0,0,0
896,mia,mia37MylesGaskin,,,,,,,,173,612,3,36.0,10.2,63.0,49.0,234.0,4.0,77.8,222.0,2,2
897,mia,mia88MikeGesicki,0,1,0,0,0,39.6,4.2,0,0,0,0.0,0.0,112.0,73.0,780.0,2.0,65.2,73.0,0,0
898,mia,mia19JakeemGrant,,,,,,,,,,,,,,,,,,,,
899,mia,mia22JevonHolland,,,,,,,,,,,,,,,,,,,,
900,mia,mia86MackHollins,,,,,,,,0,0,0,0.0,0.0,28.0,14.0,223.0,4.0,50.0,14.0,0,0
901,mia,mia25XavienHoward,,,,,,,,,,,,,,,,,,,,
902,mia,mia68RobertHunt,,,,,,,,,,,,,,,,,,,,
903,mia,mia09NoahIgbinoghene,,,,,,,,,,,,,,,,,,,,
904,mia,mia73AustinJackson,,,,,,,,,,,,,,,,,,,,
905,mia,mia90JohnJenkins,,,,,,,,,,,,,,,,,,,,
906,mia,mia28DukeJohnson,,,,,,,,71,330,3,66.0,14.2,5.0,4.0,41.0,0.0,80.0,75.0,0,0
907,mia,mia29BrandonJones,,,,,,,,,,,,,,,,,,,,
908,mia,mia24ByronJones,,,,,,,,,,,,,,,,,,,,
909,mia,mia65RobertJones,,,,,,,,,,,,,,,,,,,,
910,mia,mia66SolomonKindley,,,,,,,,,,,,,,,,,,,,
911,mia,mia32PatrickLaird,,,,,,,,1,4,0,0.7,0.2,3.0,3.0,17.0,0.0,100.0,4.0,0,0
912,mia,mia85TommyleeLewis,,,,,,,,0,0,0,0.0,0.0,2.0,1.0,7.0,0.0,50.0,1.0,0,0
913,mia,mia31PhillipLindsay,,,,,,,,38,119,0,29.8,9.5,1.0,1.0,8.0,0.0,100.0,39.0,0,0
914,mia,mia84HunterLong,,,,,,,,0,0,0,0.0,0.0,3.0,1.0,8.0,0.0,33.3,1.0,0,0
915,mia,mia62GregMancz,,,,,,,,,,,,,,,,,,,,
916,mia,mia30JasonMcCourty,,,,,,,,,,,,,,,,,,,,
917,mia,mia83KirkMerritt,,,,,,,,0,0,0,0.0,0.0,3.0,1.0,13.0,0.0,33.3,1.0,0,0
918,mia,mia35ChristopherMilton,,,,,,,,,,,,,,,,,,,,
919,mia,mia50CalvinMunson,,,,,,,,,,,,,,,,,,,,
920,mia,mia40NikNeedham,,,,,,,,,,,,,,,,,,,,
921,mia,mia91EmmanuelOgbah,,,,,,,,,,,,,,,,,,,,
922,mia,mia05MichaelPalardy,,,,,,,,1,1,0,0.1,0.1,,,,,,1.0,0,0
923,mia,mia78AdamPankey,,,,,,,,,,,,,,,,,,,,
924,mia,mia11DeVanteParker,,,,,,,,0,0,0,0.0,0.0,73.0,40.0,515.0,2.0,54.8,40.0,0,0
925,mia,mia36WillParks,,,,,,,,,,,,,,,,,,,,
926,mia,mia33JamalPerry,,,,,,,,,,,,,,,,,,,,
927,mia,mia15JaelanPhillips,,,,,,,,,,,,,,,,,,,,
928,mia,mia20SheldrickRedwine,,,,,,,,,,,,,,,,,,,,
929,mia,mia61AustinReiter,,,,,,,,,,,,,,,,,,,,
930,mia,mia45DukeRiley,,,,,,,,,,,,,,,,,,,,
931,mia,mia52ElandonRoberts,,,,,,,,,,,,,,,,,,,,
932,mia,mia21EricRowe,,,,,,,,,,,,,,,,,,,,
933,mia,mia07JasonSanders,,,,,,,,,,,,,,,,,,,,
934,mia,mia57BrennanScarlett,,,,,,,,,,,,,,,,,,,,
935,mia,mia22JordanScarlett,,,,,,,,,,,,,,,,,,,,
936,mia,mia80AdamShaheen,,,,,,,,0,0,0,0.0,0.0,16.0,12.0,110.0,0.0,75.0,12.0,0,0
937,mia,mia97JabaalSheard,,,,,,,,,,,,,,,,,,,,
938,mia,mia92ZachSieler,,,,,,,,,,,,,,,,,,,,
939,mia,mia81DurhamSmythe,,,,,,,,2,3,0,0.2,0.1,41.0,34.0,357.0,0.0,82.9,36.0,0,0
940,mia,mia01TuaTagovailoa,263,388,2653,16,10,90.1,49.7,42,128,3,9.8,3.2,,,,,,42.0,9,9
941,mia,mia64CameronTom,,,,,,,,,,,,,,,,,,,,
942,mia,mia43AndrewVan,,,,,,,,,,,,,,,,,,,,
943,mia,mia17JaylenWaddle,,,,,,,,2,3,1,0.2,0.1,140.0,104.0,1015.0,6.0,74.3,106.0,2,2
944,mia,mia94ChristianWilkins,,,,,,,,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,1.0,1,1
945,mia,mia18PrestonWilliams,,,,,,,,1,7,0,0.9,0.1,16.0,6.0,71.0,0.0,37.5,7.0,0,0
946,mia,mia51TrillWilliams,,,,,,,,,,,,,,,,,,,,
